0xd323cefBEEA135E42DD41E2c4Da8FA7947dbB1b8|1339875049999946404998|0xc47f99bb5cce36dfdec8fe5affaa831b73a79c501ef31cd550fa101396f6802a,0x30e74e47cdf5fd96c306cc1bc1e16c8955ae7b43b33fd0bcbf8e49ad3a1af194,0x5baea06ff1aa8032ff0ff91fbfa9106c2d76a656d2ef12663d5fdb7ccf02eec8,0x07f874bad5256cb48ad8079d8abd369d8a860ed20cd504a886868e67e70e033c,0xa36e8bd6760b322747b2acf4bb7869864c87eb6e3e45c83a7e40b17869473c10,0xdb169a00767dc45719fcd682510f3b28eb2018439798244558244976920f3c7c,0x6563ff740f4a24274ed98c07a1f901dc14edeeb25914b866bae936cf0fa291fd,0x258dfa103063dbed88f238426c837832d94b4434fa821852b9624165a8181bff
0xA2a38893672A8eefe0626EA1b131Fe8534D8C228|2996883333333213458|0x8dd4fd61d531c4445a9eaa6c9b612dac13c108c9dc8741f4f27cc2ea145ca540,0x30e74e47cdf5fd96c306cc1bc1e16c8955ae7b43b33fd0bcbf8e49ad3a1af194,0x5baea06ff1aa8032ff0ff91fbfa9106c2d76a656d2ef12663d5fdb7ccf02eec8,0x07f874bad5256cb48ad8079d8abd369d8a860ed20cd504a886868e67e70e033c,0xa36e8bd6760b322747b2acf4bb7869864c87eb6e3e45c83a7e40b17869473c10,0xdb169a00767dc45719fcd682510f3b28eb2018439798244558244976920f3c7c,0x6563ff740f4a24274ed98c07a1f901dc14edeeb25914b866bae936cf0fa291fd,0x258dfa103063dbed88f238426c837832d94b4434fa821852b9624165a8181bff
0x061A9D627028fE708E1b77e591b9bdF41392D4Ba|6298572933333081390416|0x0b65909785dfb10f6f658ee1d00cc3c25aecf095692cc14648992e5d4b20d6ee,0xb20c2a80572de3d77d58c47a5313d6977d5c75fc7cac78a292e011b9e1ab5d1d,0x5baea06ff1aa8032ff0ff91fbfa9106c2d76a656d2ef12663d5fdb7ccf02eec8,0x07f874bad5256cb48ad8079d8abd369d8a860ed20cd504a886868e67e70e033c,0xa36e8bd6760b322747b2acf4bb7869864c87eb6e3e45c83a7e40b17869473c10,0xdb169a00767dc45719fcd682510f3b28eb2018439798244558244976920f3c7c,0x6563ff740f4a24274ed98c07a1f901dc14edeeb25914b866bae936cf0fa291fd,0x258dfa103063dbed88f238426c837832d94b4434fa821852b9624165a8181bff
0x1Fd2978aC57fB2f459EF1AB7812b58f29aB437BA|478737499999995211390434|0x4b0b56c9b7621f2e963519db7902efb391b991e683608c904cf9f92e4cd26721,0xb20c2a80572de3d77d58c47a5313d6977d5c75fc7cac78a292e011b9e1ab5d1d,0x5baea06ff1aa8032ff0ff91fbfa9106c2d76a656d2ef12663d5fdb7ccf02eec8,0x07f874bad5256cb48ad8079d8abd369d8a860ed20cd504a886868e67e70e033c,0xa36e8bd6760b322747b2acf4bb7869864c87eb6e3e45c83a7e40b17869473c10,0xdb169a00767dc45719fcd682510f3b28eb2018439798244558244976920f3c7c,0x6563ff740f4a24274ed98c07a1f901dc14edeeb25914b866bae936cf0fa291fd,0x258dfa103063dbed88f238426c837832d94b4434fa821852b9624165a8181bff
0x1f45570C4967313e41d0D3641e04d0c251E8062d|46888081666665986130556|0xc04af30b735dc9fecec5cb74c60ee3e4939c724b2c638e815f170cc31c3cbfa3,0xd933b227cce271e5214765ae613dad2909d4cc1fdff7c4d668e260ec61405873,0x2aaa3448aeda3d1bc550d6d39e0eba65df448aa8bbe22c3e3a525bb14ae401a7,0x07f874bad5256cb48ad8079d8abd369d8a860ed20cd504a886868e67e70e033c,0xa36e8bd6760b322747b2acf4bb7869864c87eb6e3e45c83a7e40b17869473c10,0xdb169a00767dc45719fcd682510f3b28eb2018439798244558244976920f3c7c,0x6563ff740f4a24274ed98c07a1f901dc14edeeb25914b866bae936cf0fa291fd,0x258dfa103063dbed88f238426c837832d94b4434fa821852b9624165a8181bff
0x61984a3fbA4646504caE9F57eD356Ab6d794EcBd|1493408333333273597000|0x41bb6abc3e36e69941c44d72ab4c03099799d8f7d2b59be2de80721511c09fcf,0xd933b227cce271e5214765ae613dad2909d4cc1fdff7c4d668e260ec61405873,0x2aaa3448aeda3d1bc550d6d39e0eba65df448aa8bbe22c3e3a525bb14ae401a7,0x07f874bad5256cb48ad8079d8abd369d8a860ed20cd504a886868e67e70e033c,0xa36e8bd6760b322747b2acf4bb7869864c87eb6e3e45c83a7e40b17869473c10,0xdb169a00767dc45719fcd682510f3b28eb2018439798244558244976920f3c7c,0x6563ff740f4a24274ed98c07a1f901dc14edeeb25914b866bae936cf0fa291fd,0x258dfa103063dbed88f238426c837832d94b4434fa821852b9624165a8181bff
0xe773dAc5deF178E72B8564de173ef6E2d92a4095|74597166666666069681286|0x799666f7f892cf2dcfb17a149f73609c4ca0da871c1e6048945bcbdc8b031788,0xc7f635648aa42a3772853ba36f979dde55d81d8462a51b1244742f0c6f2f96ea,0x2aaa3448aeda3d1bc550d6d39e0eba65df448aa8bbe22c3e3a525bb14ae401a7,0x07f874bad5256cb48ad8079d8abd369d8a860ed20cd504a886868e67e70e033c,0xa36e8bd6760b322747b2acf4bb7869864c87eb6e3e45c83a7e40b17869473c10,0xdb169a00767dc45719fcd682510f3b28eb2018439798244558244976920f3c7c,0x6563ff740f4a24274ed98c07a1f901dc14edeeb25914b866bae936cf0fa291fd,0x258dfa103063dbed88f238426c837832d94b4434fa821852b9624165a8181bff
0x54e35a069FF7916D594c4b7FD404Bd7688f589da|7596881483333029458074|0x9718cacf529d50606a864d111d373edf83289271597e66e0c1881a9d916e523d,0xc7f635648aa42a3772853ba36f979dde55d81d8462a51b1244742f0c6f2f96ea,0x2aaa3448aeda3d1bc550d6d39e0eba65df448aa8bbe22c3e3a525bb14ae401a7,0x07f874bad5256cb48ad8079d8abd369d8a860ed20cd504a886868e67e70e033c,0xa36e8bd6760b322747b2acf4bb7869864c87eb6e3e45c83a7e40b17869473c10,0xdb169a00767dc45719fcd682510f3b28eb2018439798244558244976920f3c7c,0x6563ff740f4a24274ed98c07a1f901dc14edeeb25914b866bae936cf0fa291fd,0x258dfa103063dbed88f238426c837832d94b4434fa821852b9624165a8181bff
0xc887fAdC6baAa8cD234d9104A65b37265522b024|65529678833332980369500|0xb093c404069d66ead40cff53ef683623b4d298b5d94c3c1624e591bd45119b77,0x675b2ed30f87b76c764b308c4c5c139c7ae942bad7cf38b92c8e34022714d12d,0xc4cc606b06a9a1194228012990b8bb2eea940fe69eb891164d976ba7a065d988,0x857cc0392dca24f5202c89b4dfe7023a473f8cf900af9115196536aeaefa5fdf,0xa36e8bd6760b322747b2acf4bb7869864c87eb6e3e45c83a7e40b17869473c10,0xdb169a00767dc45719fcd682510f3b28eb2018439798244558244976920f3c7c,0x6563ff740f4a24274ed98c07a1f901dc14edeeb25914b866bae936cf0fa291fd,0x258dfa103063dbed88f238426c837832d94b4434fa821852b9624165a8181bff
0x9253A4eABf9EcBa8396F4C8c28d154a397e4e7DB|14804666666666074480|0x8d5a2f09a65bd6c9db70287b9e8360c060451b7ee2028897a3b8e3d506a5fec5,0x675b2ed30f87b76c764b308c4c5c139c7ae942bad7cf38b92c8e34022714d12d,0xc4cc606b06a9a1194228012990b8bb2eea940fe69eb891164d976ba7a065d988,0x857cc0392dca24f5202c89b4dfe7023a473f8cf900af9115196536aeaefa5fdf,0xa36e8bd6760b322747b2acf4bb7869864c87eb6e3e45c83a7e40b17869473c10,0xdb169a00767dc45719fcd682510f3b28eb2018439798244558244976920f3c7c,0x6563ff740f4a24274ed98c07a1f901dc14edeeb25914b866bae936cf0fa291fd,0x258dfa103063dbed88f238426c837832d94b4434fa821852b9624165a8181bff
0x1d8B84dd2ceFdB5Cba4b0Bf1a91d22f92AA1acA3|284652999999994306550676|0x6c86973907ef0ec52bd217f339a4ea202738eba20df94d34b137fc37d0daf91c,0xf6812dd282772281feb6e11487d260b91847f9be10ce8b9fcd50a60cae99106a,0xc4cc606b06a9a1194228012990b8bb2eea940fe69eb891164d976ba7a065d988,0x857cc0392dca24f5202c89b4dfe7023a473f8cf900af9115196536aeaefa5fdf,0xa36e8bd6760b322747b2acf4bb7869864c87eb6e3e45c83a7e40b17869473c10,0xdb169a00767dc45719fcd682510f3b28eb2018439798244558244976920f3c7c,0x6563ff740f4a24274ed98c07a1f901dc14edeeb25914b866bae936cf0fa291fd,0x258dfa103063dbed88f238426c837832d94b4434fa821852b9624165a8181bff
0x67663F0c6995412E1aB67e6E860F986013e0f4F8|1287199499999948512020|0x7aa43c5ec1c9426c0567ec399de3691c59f33f1e29344623c570c564c58d8a74,0xf6812dd282772281feb6e11487d260b91847f9be10ce8b9fcd50a60cae99106a,0xc4cc606b06a9a1194228012990b8bb2eea940fe69eb891164d976ba7a065d988,0x857cc0392dca24f5202c89b4dfe7023a473f8cf900af9115196536aeaefa5fdf,0xa36e8bd6760b322747b2acf4bb7869864c87eb6e3e45c83a7e40b17869473c10,0xdb169a00767dc45719fcd682510f3b28eb2018439798244558244976920f3c7c,0x6563ff740f4a24274ed98c07a1f901dc14edeeb25914b866bae936cf0fa291fd,0x258dfa103063dbed88f238426c837832d94b4434fa821852b9624165a8181bff
0x5a7FdB0504D58ae008033e34277E5EC8C58AcafF|59400566666664290644|0x68eb6fbb7c8870dbc80f84683db6c13c3b8ac12f076954fa7527656b88aadf38,0x0b3369985c4b6ca969d98518ed1814e8215de7371863103bfbd8f4b2e594377e,0xcdd898b82012cc61c6384ae2acbfd69679713825aa121588691c6967c7c95b3c,0x857cc0392dca24f5202c89b4dfe7023a473f8cf900af9115196536aeaefa5fdf,0xa36e8bd6760b322747b2acf4bb7869864c87eb6e3e45c83a7e40b17869473c10,0xdb169a00767dc45719fcd682510f3b28eb2018439798244558244976920f3c7c,0x6563ff740f4a24274ed98c07a1f901dc14edeeb25914b866bae936cf0fa291fd,0x258dfa103063dbed88f238426c837832d94b4434fa821852b9624165a8181bff
0x73dFEd4F1269d4Ae7fA951a65b923f887513E18d|42867666666664951960|0x34866990636cd27f8ae15022e8a60bb9f41fa3cfb856b258e7dc457f65cde7ca,0x0b3369985c4b6ca969d98518ed1814e8215de7371863103bfbd8f4b2e594377e,0xcdd898b82012cc61c6384ae2acbfd69679713825aa121588691c6967c7c95b3c,0x857cc0392dca24f5202c89b4dfe7023a473f8cf900af9115196536aeaefa5fdf,0xa36e8bd6760b322747b2acf4bb7869864c87eb6e3e45c83a7e40b17869473c10,0xdb169a00767dc45719fcd682510f3b28eb2018439798244558244976920f3c7c,0x6563ff740f4a24274ed98c07a1f901dc14edeeb25914b866bae936cf0fa291fd,0x258dfa103063dbed88f238426c837832d94b4434fa821852b9624165a8181bff
0xFCb429380ec40Ffa05ed3E6BBb383E62D93CE3c0|2920907599715754657531|0xb507a47b521d11e2ae9711163f9eafe6e26d69b212a46186e9923844d92c15e7,0x86f35398c10d40a99314a19adc90625b3bcf4b018848bf12b336b4e517ea0500,0xcdd898b82012cc61c6384ae2acbfd69679713825aa121588691c6967c7c95b3c,0x857cc0392dca24f5202c89b4dfe7023a473f8cf900af9115196536aeaefa5fdf,0xa36e8bd6760b322747b2acf4bb7869864c87eb6e3e45c83a7e40b17869473c10,0xdb169a00767dc45719fcd682510f3b28eb2018439798244558244976920f3c7c,0x6563ff740f4a24274ed98c07a1f901dc14edeeb25914b866bae936cf0fa291fd,0x258dfa103063dbed88f238426c837832d94b4434fa821852b9624165a8181bff
